,title,freebase_movie_ID,vote_average,vote_counts,budget
3227,Lawman,/m/027s5hf,6.6,97,0
3228,Nishana,/m/0g58yym,0.0,0,0
3229,Universal Signs,/m/05zt121,5.0,1,0
3230,Several Ways to Die Trying,/m/0fxjfy,0.0,0,0
3231,Desperate But Not Serious,/m/04j1v0r,5.9,4,0
3232,Jönssonligan dyker upp igen,/m/03gd9f,6.0,49,0
3233,The Cat Returns,/m/033mlr,7.2,1910,0
3234,My Life,/m/0ds27b,6.622,196,17500000
3235,Jönssonligan på Mallorca,/m/03gd9s,5.5,42,0
3236,Salute the Toff,/m/0dlnshp,5.5,6,0
3237,Desert Fury,/m/063m51,6.0,28,0
3238,Showtime,/m/07gghl,5.512,897,85000000
3239,The Great Silence,/m/087p_b,7.442,355,0
3240,Slap Shot,/m/04_g15,6.9,324,0
3241,Avalanche,/m/09gffnn,0.0,0,0
3242,Mad Love,/m/0ckff6,6.0,36,0
3243,Red Riding Hood,/m/0c241c_,5.956,2994,42000000
3244,Beauty and the Beast,/m/04glc8z,4.3,49,0
3245,The Ghost of St. Michael's,/m/0b2n8s,6.6,8,0
3246,Dingaka,/m/0fcqf2,6.0,1,0
3247,The Navy vs. the Night Monsters,/m/0gjb75x,4.3,7,178000
3248,Flower Buds,/m/0j9m26y,5.1,7,0
3249,Woman on the Night Train,/m/0by0lz3,5.5,2,0
3250,Taqdeer,/m/0gwyqw2,10.0,1,0
3251,Asylum,/m/051xbn4,0.0,0,0
3252,The Utah Kid,/m/0b6h7l3,0.0,0,0
3253,Benji: Off the Leash!,/m/03wb66v,5.1,18,0
3254,Will Penny,/m/028qc9,6.5,85,1400000
3255,The Vagabond,/m/07n3pj,6.7,118,0
3256,Saat rang ke sapne,/m/02q4wdf,6.0,1,0
3257,The Ritz,/m/07s7nh_,6.3,34,0
3258,The Remarkable Andrew,/m/0b0k5sd,8.2,2,0
3259,Megalodon,/m/04067b2,5.6,264,130178
3260,Kill Buljo,/m/02qmxyf,5.9,26,160000
3261,Remembrance of Georgia,/m/0crd_8x,0.0,0,0
3262,Unstoppable,/m/076zy_g,6.569,3271,100000000
3263,Nomad,/m/02ptnc9,7.5,10,0
3264,Making Sandwiches,/m/09v95qs,6.8,4,0
3265,This Space Between Us,/m/0crw_39,4.0,2,0
3266,She's a Fox,/m/0gy16ly,8.1,4,0
3267,Upside Down: The Creation Records Story,/m/0gkzmpx,7.0,11,0
3268,American Graffiti,/m/0hv8w,7.028,1297,777000
3269,A Different Story,/m/04j0yv0,5.4,8,0
3270,Waiting,/m/0bhb570,7.1,11,0
3271,From Within,/m/02ww0q4,5.6,138,0
3272,Meat Loaf: In Search of Paradise,/m/03cx_51,7.5,2,0
3273,Paths of Glory,/m/05sjq,8.279,2645,935000
3274,How She Move,/m/0281q0c,4.4,31,0
3275,Little Golden Book Land,/m/02r8w3_,6.7,3,0
3276,Too Scared to Scream,/m/03wfgsx,5.4,17,0
3277,Watch on the Rhine,/m/0kbfw,6.8,33,0
3278,This Revolution,/m/02phnk3,4.5,13,0
3279,Light Sleeper,/m/08q4d7,6.56,134,5000000
3280,Progeny,/m/0c831j,4.853,34,2500000
3281,Confetti,/m/09f792,5.5,56,0
3282,Born into Brothels: Calcutta's Red Light Kids,/m/059t_2,6.8,196,350000
3283,Crazy Legs Conti: Zen and the Art of Competitive Eating,/m/05pg_v,7.5,4,0
3284,On the Beach,/m/02qmrw4,6.6,185,0
3285,Worried About the Boy,/m/0c3zdcw,6.2,35,0
3286,The Villain,/m/07tr5g,5.8,128,5000000
3287,Springtime in a Small Town,/m/0kt_s6,6.9,18,0
3288,Serendipity,/m/054cvh,6.908,1773,28000000
3289,Dangerous Mission,/m/0kv6d_,5.7,9,0
3290,Blood Ties: The Life and Work of Sally Mann,/m/051xczf,5.6,8,3000
3291,Frisk,/m/02ppwvx,4.0,12,0
3292,About Face,/m/0b44dkg,3.0,2,0
3293,Alphaville,/m/0126nh,7.0,472,220000
3294,Gunfighters,/m/0h98t2w,5.7,17,0
3295,Weird Woman,/m/02pszhh,6.2,29,0
3296,The Dog Who Saved Christmas,/m/09g9kh9,4.814,35,0
3297,War Crimes,/m/07y56c,0.0,0,0
3298,Morning Glory,/m/05zntwr,6.342,1385,40000000
3299,The Constant Husband,/m/04zxqsr,7.2,7,0
3300,No Way Back,/m/0gh6fys,5.5,2,0
3301,Walking Down Broadway,/m/076vfh8,5.7,3,0
3302,Affliction,/m/0170yd,6.3,238,6000000
3303,Flubber,/m/04vcfx,5.631,2197,80000000
3304,Two Minutes Silence,/m/0h3tybz,0.0,0,0
3305,21 Grams,/m/02d478,7.339,2902,20000000
3306,Jackass Mail,/m/027_9st,7.0,1,0
3307,Die Christel von der Post,/m/0cgs9yj,4.0,3,0
3308,The Gay Deceivers,/m/0kt_sl,5.5,17,0
3309,It's in the Bag,/m/0gjb7y8,5.2,6,0
3310,Dark Universe,/m/02wzvz0,3.1,9,0
3311,Going by the Book,/m/0520q3z,7.3,65,0
3312,Sand and Sorrow,/m/04yh0h5,6.5,8,0
3313,A Sting in a Tale,/m/0j65lkt,0.0,0,0
3314,Sextette,/m/0bzhbl,2.7,11,6000000
3315,Filantropica,/m/0922fr,7.6,97,0
3316,Death Train,/m/026zcvr,4.838,63,0
3317,Dancing with Crime,/m/076vxx2,6.4,17,0
3318,A Nightmare on Elm Street 4: The Dream Master,/m/08md65,5.836,1284,13000000
3319,Crime Without Passion,/m/0bw3wz6,5.806,19,0
3320,Transit,/m/0gym5wy,5.7,196,5000000
3321,The Floating Landscape,/m/02rzmmk,5.9,7,0
3322,The Forty-first,/m/04ghq6h,6.9,36,0
3323,Monterey Pop,/m/06xtxl,7.4,80,0
3324,Strange Justice,/m/0411ckq,0.0,0,0
3325,Decalogue IX,/m/09v2nj7,7.7,100,0
3326,Lot in Sodom,/m/02q68rq,6.3,24,0
3327,Edipo re,/m/02vyptn,6.8,315,0
3328,Children of Heaven,/m/03pnwz,7.937,552,180000
3329,Satan's Triangle,/m/04q9g3x,5.7,20,0
3330,Two Confessions,/m/05f9pqj,5.0,3,0
3331,Wings Of The Navy,/m/0642g4_,6.0,4,0
3332,Carriers,/m/07kctnj,6.1,1309,0
3333,Desperate Cargo,/m/0b6kxnb,1.0,1,0
3334,The Red Dragon,/m/09v4l2b,6.2,5,0
3335,The Horizontal Lieutenant,/m/0bm96t2,4.5,2,0
3336,The Road to Reno,/m/0kvbx9,3.0,1,0
3337,Hop to It!,/m/02z6yvw,5.2,6,0
3338,Avalanche Express,/m/02q33zc,4.6,37,0
3339,The Bad Seed,/m/0kvd8n,7.07,220,1000000
3340,Harvest of Fire,/m/0g5t6zj,6.7,3,0
3341,The Blue Angel,/m/05drr_,7.3,282,0
3342,The Lone Prairie,/m/0ghgvld,0.0,0,0
3343,Notre musique,/m/04hx9p,6.7,36,0
3344,Star Reporter,/m/0806cc8,5.2,2,0
3345,My Giant,/m/0br30k,5.2,92,0
3346,Taking Sides,/m/05t101l,6.2,32,20000000
3347,Le voyageur de la Toussaint,/m/0by0lc6,7.3,6,0
3348,Hard to Be a God,/m/02q5trm,6.3,32,0
3349,Grapes,/m/0cm9rbw,6.406,16,0
3350,Charlie Chan and the Curse of the Dragon Queen,/m/0bmd3xf,5.5,23,0
3351,Les bons débarras,/m/04llkr,7.5,12,0
3352,God Forgives... I Don't!,/m/0bs289l,6.6,227,0
3353,King of the Newsboys,/m/04j0_t7,6.0,1,0
3354,The Dark Crystal,/m/01yz89,7.118,1017,15000000
3355,"Costa Rica, S.A.",/m/0f6mc4,0.0,0,5000
3356,A Carmen of the North,/m/05zhm22,6.0,1,0
3357,Crazy Over Horses,/m/0c01q34,5.5,2,0
3358,Fiebre,/m/02pz4zz,3.3,7,0
3359,The Young Swordsman,/m/05b3zsd,0.0,0,0
3360,CB4,/m/04sbsq,6.0,112,6000000
3361,Erdgeist,/m/0ds279h,5.5,6,0
3362,Bhowani Junction,/m/027fnjs,5.9,31,0
3363,Witch Crafty,/m/051zdgc,7.0,6,0
3364,Blind Terror,/m/02rgt13,0.0,0,0
3365,Banning,/m/03hl4gj,6.1,7,0
3366,Starman,/m/016kc2,6.891,770,22000000
3367,Thomas l'imposteur,/m/028b2yt,6.6,9,0
3368,Git Along Little Dogies,/m/0crtq8t,6.0,3,0
3369,The Tree Medic,/m/0524hn1,6.8,6,0
3370,Seein' Things,/m/04ldq2n,5.8,3,0
3371,West 32nd,/m/0272s0y,5.8,7,2500000
3372,Rabies,/m/05zxvhw,7.5,2,0
3373,The Steam Experiment,/m/04mx30t,4.143,49,0
3374,Severe Clear,/m/0g5qtgr,4.6,5,0
3375,Redwood Curtain,/m/0d31y_h,6.0,2,0
3376,The Vanishing,/m/01z6qv,6.101,451,0
3377,Chris & Don: A Love Story,/m/04nndnn,6.1,12,0
3378,Spring Fever,/m/05zqybr,6.2,29,0
3379,Dracula,/m/027f91h,6.3,55,0
3380,Land of the Pharaohs,/m/0bgrhk,6.2,70,2900000
3381,Stakeout on Dope Street,/m/0dnbmp,6.6,5,0
3382,The Rocketeer,/m/0f61tk,6.467,846,42000000
3383,Possession,/m/02ry8f0,5.5,128,0
3384,Lost and Delirious,/m/07klvh,6.8,461,0
3385,Jaws: The Revenge,/m/02l_j_,4.061,936,23000000
3386,"Sleep Sweet, My Darling",/m/0crd5yx,6.3,3,0
3387,Afinidades,/m/0hhrhdf,5.0,5,0
3388,Ride 'Em Cowboy,/m/0h6sr8,6.0,21,0
3389,Tarzan's Peril,/m/03gqvtx,5.2,10,0
3390,Adventures of Gallant Bess,/m/0b6cx_3,4.2,5,0
3391,Piso pisello,/m/075qqpb,5.5,3,0
3392,The Salzburg Connection,/m/0b6dv8c,6.1,7,0
3393,The Way to the Sea,/m/02z3g2t,0.0,0,0
3394,It Might Get Loud,/m/043lnx9,7.164,162,0
3395,The Package,/m/0dtj7w,6.085,189,0
3396,Fran,/m/05b1jpc,8.5,2,0
3397,Miss Grant Goes to the Door,/m/0ch4b_d,4.0,2,0
3398,Bawarchi,/m/027knpz,6.8,15,0
3399,Udaan,/m/0bj799w,7.2,174,800000
3400,Vengeance,/m/05b3jp2,6.655,288,0
3401,La fausse maîtresse,/m/09gl_3q,6.2,4,0
3402,Confidentially Connie,/m/0dr_y0m,5.3,3,0
3403,Birth of a Notion,/m/02vz1fg,7.1,16,0
3404,The Girl and the Oak,/m/0crg207,5.0,2,0
3405,Rope and Breasts,/m/076y4wj,4.7,3,0
3406,Free Man,/m/0g5shwn,4.4,8,0
3407,Dracula's Daughter,/m/06hysr,6.0,164,278380
3408,Desperacja,/m/0ddctw8,0.0,0,0
3409,Wild Side,/m/0gy3rv,6.2,21,0
3410,Ön,/m/05p56kx,10.0,1,0
3411,Mystery Submarine,/m/0c3_9bb,0.0,0,0
3412,Le tatoué,/m/0dljk8m,6.498,202,0
3413,La poison,/m/0dlmvlb,7.1,58,0
3414,Focus,/m/043nnx2,6.876,7415,50100000
3415,Spellbound,/m/0czcktl,5.0,3,0
3416,Direct Contact,/m/05mzvz4,4.9,51,6000000
3417,Future Cops,/m/03yjxmv,5.9,42,0
3418,Humanoids from the Deep,/m/0b499_,5.8,203,0
3419,Rawhide,/m/0416srm,7.0,6,0
3420,Hogan's Romance Upset,/m/03cgb9p,5.0,1,0
3421,Phase IV,/m/06w0bz,6.322,211,0
3422,Midnight in Saint Petersburg,/m/04f4w5j,5.0,22,0
3423,Between Two Women,/m/09v2ydc,4.9,13,0
3424,The Autobiography of a 'Jeep',/m/0kvcvd,5.2,6,0
3425,The Actress,/m/027mglq,6.2,15,0
3426,Airport '77,/m/043wvb,5.6,263,6000000
3427,Bromo and Juliet,/m/02z94pg,5.5,6,0
3428,Lord Byron of Broadway,/m/04lg203,7.0,1,0
3429,Faces of Death,/m/027l77,4.2,148,0
3430,A Model Daughter: The Killing of Caroline Byrne,/m/0gff2sv,6.0,6,0
3431,Tico-Tico no Fubá,/m/03cq5zr,8.0,2,0
3432,The Fall of Ako Castle,/m/027mglc,6.8,17,0
3433,A Common Thread,/m/050kdc,6.4,21,0
3434,A Colt Is My Passport,/m/0464ss2,6.9,40,0
3435,Lucky Terror,/m/0h3ssmz,5.0,1,0
3436,Bophana: A Cambodian Tragedy,/m/02vxjyl,5.5,2,0
3437,Dark Blue World,/m/03yysc,6.979,70,5000000
3438,Ninja Champion,/m/05m3_8,5.6,7,0
3439,Méfiez-vous des blondes,/m/0dgn36k,0.0,0,0
3440,The Lady Confesses,/m/0b73yq1,4.3,17,0
3441,Fatwa,/m/0g1872,1.5,2,0
3442,Sinners' Holiday,/m/0cnxcwk,5.8,6,0
3443,Return of Shanghai Joe,/m/04ybbqs,0.0,0,0
3444,Jealousy,/m/07s43zh,0.0,0,0
3445,The Fabulous Bastard from Chicago,/m/0k2gz12,3.0,2,0
3446,Debt of Honour,/m/0bmb_tr,0.0,0,0
3447,Skirts Ahoy!,/m/09pgl1q,5.0,3,0
3448,A Gentleman's Gentleman,/m/04tkz7q,0.0,0,0
3449,Little Darlings,/m/019p99,6.5,76,0
3450,You Owe Me One,/m/0bfm59f,4.7,12,0
3451,Arvingen,/m/04mysth,6.2,4,0
3452,The Barker,/m/0173tw,0.0,0,0
3453,The Sentimental Bloke,/m/0h3vf76,6.0,1,0
3454,Compañeros,/m/027cjjw,6.5,90,0
3455,Naaraaz,/m/0ds8gfb,5.5,2,0
3456,Conduct Zero,/m/04cx_nq,6.8,18,0
3457,Frankenstein Meets the Wolf Man,/m/094d7k,6.2,178,1200000
3458,The Naked Spur,/m/0j_sn,6.9,187,1261000
3459,Jaal,/m/0h_8_wg,5.2,5,0
3460,The i Inside,/m/0drn6m,6.008,236,8800000
3461,Against the Dying of the Light,/m/03gyvy,0.0,0,0
3462,The Naked Maja,/m/0kv6d7,6.0,3,0
3463,The Octagon,/m/02ps1cl,5.064,109,4000000
3464,Jigsaw,/m/026n09r,4.8,17,0
3465,Rikki og mændene,/m/04q8qwc,5.0,2,0
3466,The Rescue,/m/05zjq3j,5.5,27,0
3467,Soldiers of Fortune,/m/0dsd7gy,5.011,140,8000000
3468,Falling Overnight,/m/0drzmb1,5.8,12,50000
3469,House of Dark Shadows,/m/0795h0,6.3,65,750000
3470,Swing,/m/080ppml,4.6,6,0
3471,Istanbul,/m/0cm83hd,6.0,8,0
3472,The Amorous Milkman,/m/0cc56jx,1.0,1,0
3473,Iron Sky,/m/02qyv3h,5.709,1486,7500000
3474,Eleven Men Out,/m/0b7tvf,5.8,16,0
3475,Mortuary,/m/02z9jqn,4.5,100,0
3476,The Preppie Murder,/m/03lvg5,6.0,2,0
3477,The Harmonium in My Memory,/m/059_xcw,6.6,30,0
3478,Spirit: Stallion of the Cimarron,/m/034c5l,7.695,4298,80000000
3479,Kasme Vaade,/m/0d6hm1,6.7,8,0
3480,Bed and Sofa,/m/06w1zwh,7.1,29,0
3481,In the Heat of the Sun,/m/09l6ky,7.7,101,0
3482,My Learned Friend,/m/03y7q4,6.0,14,0
3483,Eat a Bowl of Tea,/m/0g6njt,6.1,11,0
3484,The Bravados,/m/02ql2pf,6.453,106,0
3485,Kung Fu Mahjong 2,/m/02737m9,5.0,6,0
3486,Where the Wild Things Are,/m/09txzv,6.47,1723,100000000
3487,The Slipper and the Rose,/m/023p8g,7.1,39,4700000
3488,Kidco,/m/0b1ffs,6.4,16,0
3489,Bunny Whipped,/m/0ch0z6s,3.4,7,900000
3490,The Ice Harvest,/m/08ns8n,5.921,271,0
3491,Corridor of Mirrors,/m/0gjdc94,5.7,16,0
3492,Mermaids of Tiburon,/m/0k0v0x0,4.6,6,0
3493,Sensations,/m/0465h9x,2.0,1,0
3494,Extraordinary Measures,/m/080jn6w,6.3,280,31000000
3495,Wet Gold,/m/07bmp6,4.5,5,0
3496,Bachelor Party,/m/0604zn,6.296,597,6000000
3497,The Frightened City,/m/0d_lfj,6.3,20,0
3498,Ek Nari Ek Brahmachari,/m/051wrjm,5.5,2,0
3499,The Key to Reserva,/m/0gg6p4l,7.2,72,0
3500,The Corn Is Green,/m/03nwp6k,7.1,31,0
3501,Menno's Mind,/m/03y1m80,5.6,5,0
3502,In My Genes,/m/0j62vjz,1.0,1,0
3503,Face of the Screaming Werewolf,/m/0kv1s9,4.1,15,0
3504,LolliLove,/m/072tnz,5.9,25,2000
3505,Dead End,/m/0gnrt,6.9,109,900000
3506,Hochelaga,/m/0dstc3,6.5,8,0
3507,Britannia Hospital,/m/07f4bv,6.5,56,0
3508,Enemy Gold,/m/0flcb0,4.3,21,0
3509,Red Mountain,/m/09z2vdb,6.0,10,0
3510,Mystery Date,/m/02vv25r,5.9,45,0
3511,Lisbon,/m/064lvz9,6.4,8,0
3512,Accidental Life,/m/0crdxtw,6.7,7,0
3513,Glen and Randa,/m/09rwlbb,3.7,13,0
3514,Fire Fighters,/m/03hk0bh,5.7,3,0
3515,Striptease,/m/01r97z,5.542,1001,50000000
3516,Leonard Cohen: I'm Your Man,/m/0dtzkt,6.4,27,0
3517,Middle of Nowhere,/m/04n6snb,5.7,64,0
3518,Eye of the Needle,/m/0ddf9m,6.6,193,0
3519,Moving Malcolm,/m/06h3lx,3.0,2,0
3520,Morbid: A Love Story,/m/04jkyfx,3.0,1,13000
3521,The Wheeler Dealers,/m/0f8l1b,6.4,18,0
3522,Brain of Blood,/m/04j2r04,2.7,26,0
3523,Flight Lieutenant,/m/026v173,6.0,2,0
3524,The Ultimate Christmas Present,/m/08hnb3,5.4,61,0
3525,Great White Death,/m/02vw61t,4.7,2,0
3526,American Gigolo,/m/0316hv,6.1,569,5000000
3527,The Spider and the Fly,/m/08mtxd,6.9,6,0
3528,Just One of the Guys,/m/03mvlr,6.5,265,11500000
3529,Arrivano i bersaglieri,/m/0j7ks4w,6.1,7,0
3530,The Sound of Fury,/m/076dl7,6.4,37,0
3531,Dirty Work,/m/0bm9pk9,0.0,0,0
3532,War Feels Like War,/m/0275gqy,6.0,1,0
3533,Coach Carter,/m/04xx9s,7.563,2686,30000000
3534,Paternity,/m/063_k1w,5.2,11,0
3535,The Carpetbaggers,/m/05b2kr3,5.8,29,0
3536,Down and Out in America,/m/026v17g,6.5,6,0
3537,A Sailor-Made Man,/m/03m9m0h,6.2,16,0
3538,Mother Carey's Chickens,/m/04jk8kn,5.0,4,0
3539,The Deal,/m/02x3922,5.727,55,0
3540,Victory,/m/0b6dkgf,5.0,10,0
3541,Crime on the Hill,/m/0glt49v,6.5,1,0
3542,Ammoru,/m/0cc5_3n,6.3,3,0
3543,First Flight,/m/0861_cm,6.6,25,0
3544,Entropy,/m/0cldkk,5.7,22,0
3545,The January Man,/m/0f6mw2,5.0,124,0
3546,Rich Kids,/m/0bx9pv3,5.3,12,0
3547,My Super Psycho Sweet 16: Part 2,/m/0ds2s9c,6.1,21,0
3548,Maskerade,/m/051vrgj,5.6,9,0
3549,Street Smart,/m/0ch0qx,5.9,63,0
3550,Izo,/m/06cm_2,6.1,84,0
3551,H-2 Worker,/m/02w5x44,6.3,3,0
3552,Cyborg Cop,/m/0h3xs1,4.4,36,0
3553,Gangsterfilmen,/m/0ch4jrc,5.0,1,0
3554,College Confidential,/m/0b77x5k,6.5,1,0
3555,Their Social Splash,/m/03ct73_,4.8,2,0
3556,High Kick Girl!,/m/0crr_cs,5.1,20,0
3557,Please Turn Over,/m/04jdwtt,5.9,11,0
3558,Adieu Gary,/m/07xgr06,5.8,10,0
3559,"OOO, Den-O, All Riders: Let's Go Kamen Riders",/m/0g5qdk0,5.8,10,0
3560,The Brave One,/m/02vlj62,6.528,875,70000000
3561,Trees 2: The Root of All Evil,/m/02r6b1f,0.0,0,150
3562,Las largas vacaciones del 36,/m/02wxmvr,6.0,13,0
3563,Hawaiian Aye Aye,/m/03d0w2h,5.3,10,0
3564,Words Upon the Window Pane,/m/0h3q7f6,0.0,0,0
3565,Mahaadev,/m/0ds2g7y,4.0,0,0
3566,Jail Busters,/m/0cnzpzr,6.0,2,0
3567,The Fighting Brothers,/m/03gxznq,0.0,0,0
3568,Teen Titans: Trouble in Tokyo,/m/0gqh5x,7.7,345,0
3569,Third Time Lucky,/m/04n11jb,0.0,0,0
3570,Shanghai Triad,/m/03mlz9,6.8,78,2300000
3571,Command Performance,/m/0gjcb88,6.5,2,0
3572,Doctor in Distress,/m/04myn1s,6.7,11,0
3573,The Classic,/m/0j2b85r,6.4,8,0
3574,Pax Americana and the Weaponization of Space,/m/0b_zyqw,0.0,0,0
3575,Triple Cross,/m/02pgkdn,6.1,59,0
3576,Asylum,/m/09z0vt,4.0,75,22000000
3577,Dood Water,/m/05zkvd1,0.0,0,0
3578,Vengeance Is a Dish Served Cold,/m/04y8fc7,5.4,9,0
3579,Balto II: Wolf Quest,/m/0bs16n,6.3,490,0
3580,The Vagabond King,/m/03ccf36,6.6,5,0
3581,False Identity,/m/0gmflpv,4.7,3,0
3582,Bring It On: In It to Win It,/m/02qpcch,6.5,486,0
3583,The Rosebud Beach Hotel,/m/0b6m02b,5.2,4,0
3584,Forever Mine,/m/091v0c,5.053,38,0
3585,That Wonderful Urge,/m/06_v42g,6.3,7,0
3586,"Black Mama, White Mama",/m/09sy8d,5.4,73,200000
3587,A Chaos of Flowers,/m/02pprbw,8.0,1,0
3588,Oliver Twist,/m/04jjw3z,5.0,13,0
3589,Boulevard,/m/02vq76p,4.3,14,0
3590,One Nine Nine Four,/m/02x0xzh,6.0,9,100
3591,Black and Blue,/m/03wfhsf,0.0,0,0
3592,Passed Away,/m/0bvvvk,5.6,12,0
3593,Target,/m/02vw2v0,5.8,3,0
3594,Touch of Pink,/m/0dswwj,6.2,43,0
3595,Fat Man and Little Boy,/m/03bq6g,6.2,129,0
3596,Christy: A Change of Seasons,/m/04zxskg,10.0,1,0
3597,King Rat,/m/04gvrf,7.0,66,0
3598,Ibu Mertuaku,/m/026zy1y,6.1,4,0
3599,Joe Butterfly,/m/09njw9,5.8,2,0
3600,The Flaming Forest,/m/080hmny,0.0,0,0
3601,I Never Sang for My Father,/m/015gyn,6.7,32,0
3602,Vukovar: The Way Home,/m/0crh_kg,0.0,0,0
3603,Fire Birds,/m/05xdrc,5.163,163,22000000
3604,Dark Command,/m/0dbjs1,6.4,39,0
3605,The Memories of Angels,/m/0b6j907,8.0,1,0
3606,Útlaginn,/m/02qmpwj,5.3,5,0
3607,Hacks,/m/0807xqw,4.5,2,0
3608,The Baron of Arizona,/m/03d687h,6.9,46,0
3609,Golden Arrow,/m/0ddg4kz,0.0,0,0
3610,The Other Side of The Street,/m/026m6ws,6.3,16,0
3611,The Jewel of the Nile,/m/0884wb,6.222,1045,25000000
3612,Gia,/m/01qbg5,7.1,679,0
3613,Imagining Indians,/m/02v_y44,0.0,0,0
3614,"His Majesty, the Scarecrow of Oz",/m/0djggz,5.3,20,23
3615,A Barefoot Dream,/m/0dk9wz9,7.1,12,0
3616,Samson and Delilah,/m/05zhtt2,6.1,49,0
3617,Jackie Brown,/m/0234j5,7.356,5899,12000000
3618,Saptapadi,/m/027b1dt,0.0,0,0
3619,The Flower of Evil,/m/02x5hpd,6.1,57,0
3620,Red Hill,/m/0bdt85k,6.0,151,0
3621,Just One of the Girls,/m/09kqwb,5.4,51,0
3622,Devil and the Deep,/m/05q4641,4.6,7,0
3623,Point Blank,/m/0gytmtq,6.04,494,0
3624,Dreamcatcher,/m/088j6t,5.6,1622,68000000
3625,Class Relations,/m/02pw1nl,6.7,11,0
3626,Flight,/m/02v5ry,10.0,1,0
3627,Lady in a Cage,/m/04jj614,6.3,66,0
3628,Phil Ochs: There but for Fortune,/m/0g5qsq9,6.4,5,0
3629,Vote for Huggett,/m/04jhzfs,6.6,5,0
3630,The Water Margin,/m/0d_mjw,6.6,14,0
3631,Feet First,/m/0c_tk_,6.5,19,0
3632,The Duchess of Langeais,/m/05c4frl,5.3,19,0
3633,Things Behind the Sun,/m/0d6_y2,6.2,16,0
3634,The Sound of One Hand Clapping,/m/0b7l4bm,2.8,4,0
3635,Broken Blossoms,/m/0jq5p,5.0,3,0
3636,Bye Bye Braverman,/m/03cs6dz,6.9,8,0
3637,Knife Edge,/m/05m_yxv,4.6,29,0
3638,Royal Kill,/m/0kv85w,3.3,14,0
3639,The Girl in Mourning,/m/05ms4__,5.0,14,0
3640,The Black Cat,/m/0gy10d,6.2,28,0
3641,Fire on the Mountain,/m/06rqwp,0.0,0,0
3642,Harry Potter and the Half-Blood Prince,/m/03hxsv,7.695,18357,250000000
3643,Only Angels Have Wings,/m/064_zc,7.3,206,0
3644,The Man Upstairs,/m/0bwjlrw,6.0,1,0
3645,Camp Cucamonga,/m/08_fp1,4.7,29,0
3646,Charade,/m/09k4mzy,5.5,4,0
3647,Which Way to the Front?,/m/0gq8m1,4.9,27,0
3648,Bringing up Baby,/m/0jq56,7.56,887,1073000
3649,A Ripple in the Pond,/m/05c2_my,7.1,10,0
3650,Flowery Brothers,/m/05c06t8,0.0,0,0
3651,Kingpin,/m/060r16,6.511,783,27000000
3652,Cotton Comes to Harlem,/m/026tjyn,6.3,45,1200000
3653,Inside Detroit,/m/06w1rjm,0.0,0,0
3654,The Dragon Family,/m/0ft4fz,6.8,4,0
3655,City of Pearls,/m/0hr204q,0.0,0,0
3656,It's a Boy,/m/0gj8y91,0.0,0,0
3657,The Dude Ranger,/m/0crzrdh,5.7,3,0
3658,Looking for Trouble,/m/08q3qhz,7.5,2,0
3659,The Boy and the Fog,/m/05f6b00,6.0,10,0
3660,Pinky,/m/0242jm,7.4,40,0
3661,Purple Sunset,/m/0by1q7j,7.3,10,0
3662,The Last Producer,/m/0crt3jh,5.0,4,0
3663,Guy,/m/064kfzd,6.0,1,0
3664,Der Preis fürs Überleben,/m/0crh85r,0.0,0,0
3665,Rated X,/m/077vcs,5.6,50,0
3666,Seven Psychopaths,/m/0gxtknx,6.812,3659,15000000
3667,Mala Época,/m/02prnz3,6.5,2,0
3668,Un coupable idéal,/m/0b04b3,7.4,49,0
3669,The Mayor of 44th Street,/m/09s3pdj,4.0,2,0
3670,Striker,/m/0j256qh,4.0,4,0
3671,Banco à Bangkok pour OSS 117,/m/0cm9zlf,8.4,38,0
3672,Kokila,/m/02r1g0j,0.0,0,0
3673,Came a Hot Friday,/m/02rk7rt,6.5,4,0
3674,House of the Damned,/m/076ww32,1.0,1,0
3675,Vengeance Valley,/m/0cvj1t,5.5,44,0
3676,Service for Ladies,/m/02z1_h2,6.8,3,0
3677,Call of the Cuckoo,/m/0dm_s9,5.7,15,0
3678,Mackintosh and T.J.,/m/0b_y2ys,4.7,3,0
3679,Straight on Till Morning,/m/07s861b,5.7,26,0
3680,Decalogue VI,/m/09v6c04,8.0,125,0
3681,"Electra, My Love",/m/05zsj3f,6.3,17,0
3682,The Kon Ichikawa Story,/m/02q71ch,7.0,7,0
3683,The Cardinal,/m/0cz88rg,5.0,4,0
3684,Live for Life,/m/02qk6y9,6.5,15,0
3685,Dragon Squad,/m/027g5l5,5.7,48,0
3686,The Emerald Diamond,/m/0b0kk8,0.0,0,0
3687,The Common Touch,/m/0bmgbrv,7.0,2,0
3688,Without A Paddle,/m/0409zp,5.544,603,19000000
3689,China Seas,/m/026z09s,6.6,28,1138000
3690,Rock On!!,/m/04cxkms,6.8,85,7000000
3691,Bed and Breakfast,/m/0h65fyv,0.0,0,0
3692,When the Gods Fall Asleep,/m/04n4zwl,4.0,1,0
3693,Le Colonel Chabert,/m/03hhs81,6.3,60,0
3694,The Venus Model,/m/03h3499,0.0,0,0
3695,The Fearless Four,/m/080p2y9,5.8,14,15000000
3696,Moon of the Wolf,/m/0ghg37,4.6,34,0
3697,The Theme,/m/027fvtn,5.7,12,0
3698,Duyung,/m/03cmt7l,4.5,2,0
3699,Meet Joe Black,/m/035bcl,7.311,4697,90000000
